Sensor: LSM6DSL Accelerometer
Vendor: STM
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
474007247659459;2.4864;9.5277;0.3567;
474007267868613;2.9892;9.3733;0.7506;
474007287665690;3.0825;9.8007;0.6668;
474007307662498;1.7561;9.7947;0.2861;
474007327655690;2.4517;9.4595;0.4142;
474007347685267;3.1663;9.3075;0.9637;
474007367731997;2.2709;9.8210;0.4393;
474007387745151;1.8926;9.9491;0.5734;
474007407652690;3.2777;9.6977;0.9409;
474007427651267;4.0713;9.4272;1.0654;
474007447731959;2.9640;9.5146;0.1018;
474007467734997;2.2494;9.6690;0.5602;
474007487670382;2.5857;9.7767;0.7709;
474007507749074;2.6025;9.7851;0.7075;
474007527743151;1.9668;9.9323;-0.1245;
474007547730267;2.3140;9.6618;0.0156;
474007567651382;2.5630;9.4679;0.9541;
474007587666920;2.1656;9.8581;0.0419;
474007607652728;1.7765;10.2376;-0.1844;
474007627668767;1.5562;9.7229;0.4046;
474007647655959;2.3822;9.5014;0.0994;
474007667685497;2.1225;9.8904;-0.5040;
474007687656382;1.8711;10.1119;-0.5902;
474007707741997;2.0051;9.4583;0.5279;
474007727651882;1.6173;9.7217;-0.6883;
474007747687228;1.9034;9.8701;-0.6404;
474007767681651;1.9932;9.7827;0.5088;
474007787667536;1.9201;10.1406;-0.8188;
474007807773497;1.6700;9.9910;-1.1875;
474007827658689;2.3834;9.3685;-0.5387;
474007847642497;2.5498;9.5277;-1.3635;
474007867648382;1.8974;9.9264;-1.8364;
474007887641805;1.1791;9.5553;-1.2641;
474007907662612;2.2278;9.3027;-1.7154;
474007927668074;2.7318;9.4355;-1.9034;
474007947661997;1.8627;9.7324;-1.5658;
474007967663612;1.1839;10.1179;-0.1999;
474007987664766;2.5031;10.0305;-0.4381;
474008007671420;2.6121;9.7743;0.0120;
474008027665920;1.4892;9.7959;-0.2765;
474008047664959;1.5538;10.1670;-1.5371;
474008067674805;2.3080;10.1119;-1.6927;
474008087679766;2.3978;9.7264;-1.3084;
474008107662343;1.6125;9.3087;-1.0379;
474008127674382;1.0211;9.7863;-2.2769;
474008147757535;2.0016;10.1382;-2.6240;
474008167677112;3.1903;9.3494;-1.0810;
474008187680189;2.0865;9.4727;-1.0199;
474008207685112;1.5155;10.1825;-2.5510;
474008227680766;2.0099;9.3075;-1.3455;
474008247669381;2.5989;9.5696;-1.1911;
474008267688266;2.2972;10.1359;-2.5426;
474008287742881;1.7849;10.0952;-2.2889;
474008307666458;1.9836;9.3889;-1.1947;
474008327671074;2.3727;9.8138;-0.9086;
474008347657458;1.4772;10.2687;-1.2115;
474008367655381;1.7945;10.1586;-1.0906;
474008387662381;1.9944;9.4104;-0.3256;
474008407661343;2.1548;9.6582;-0.6907;
474008427661189;1.5024;10.2173;-1.3755;
474008447651766;1.5024;10.0126;-0.6357;
474008467773343;2.6217;9.8521;-0.9637;
474008487753727;2.1057;10.0952;-1.8112;
474008507732920;1.7011;9.7169;-1.4904;
474008527744112;1.0235;9.5864;-1.1552;
474008547662727;1.8328;10.0975;-0.9840;
474008567676843;1.7789;10.1143;-0.9840;
474008587743266;1.7190;9.8497;-0.8021;
474008607737074;1.2414;9.7600;-0.8033;
474008627740612;1.3240;9.8665;-0.9589;
474008647672112;0.8859;9.9311;-0.7614;
474008667742381;1.1097;9.9707;-0.0539;
474008687674804;1.4509;9.8833;-1.3216;
474008707664535;0.6249;9.7468;-0.5950;
474008727731689;0.8787;9.9695;-0.8296;
474008750804304;0.8260;10.0784;-1.4401;
474008767654496;0.6835;9.7935;-1.6245;
474008787654035;0.5890;9.5241;-0.6536;
474008807646766;0.2825;9.4798;-0.9804;
474008827643343;0.8954;9.9036;-1.8304;
474008847634496;0.7829;9.6031;-1.0343;
474008867643996;0.3316;9.7552;-0.7063;
474008887643150;0.3531;9.8043;-0.9816;
474008907638150;0.6345;9.8881;-1.3467;
474008927648419;0.5650;9.4272;-0.2263;
474008947658343;0.3065;10.2999;-1.6556;
474008967650804;0.0587;10.1969;-1.0714;
474008987656689;0.6859;9.4164;-0.5148;
474009007650919;0.5435;9.4990;-1.1779;
474009027675919;0.2969;10.5225;-1.1887;
474009047665958;-0.2430;10.2795;-1.7334;
474009067661342;-0.4226;9.7205;-1.7885;
474009087682612;1.0523;9.6893;-0.6500;
474009107732689;0.8068;10.0401;-1.3707;
474009127666342;0.0790;9.9455;-1.6819;
474009147664727;0.0670;9.9695;-0.2203;
474009167666804;0.4441;10.1071;-1.4162;
474009187678073;0.5160;9.7983;-2.0901;
474009207719381;-0.3184;9.6055;-1.3479;
474009227715842;-0.3436;9.6917;-0.5483;
474009247668688;0.3160;10.1478;-0.5064;
474009267717035;0.0766;9.9982;-1.0678;
474009287669073;-0.2298;9.7600;-0.9373;
474009307762727;-0.8404;9.5469;-1.7777;
474009327769111;0.1496;9.9300;-0.9816;
474009347660111;0.1041;9.8186;-1.9776;
474009367670111;0.0826;9.7468;-1.2007;
474009387663034;-0.7135;9.4822;-0.2921;
474009407652804;-1.2474;10.1359;-1.3060;
474009427652304;0.5567;10.5381;-1.1301;
474009447658727;-0.3448;9.5122;-0.4310;
474009467687342;-1.6328;9.5373;-1.1576;
474009487690611;-0.3508;9.8330;-1.1468;
474009507671765;0.2107;9.7695;-1.6005;
474009527734957;-0.9134;9.6199;-1.3671;
474009547662496;-0.4369;10.0856;-1.4317;
474009567667573;-0.1041;10.1694;-2.0518;
474009587669342;-0.2215;9.5684;-0.0048;
474009607668727;-0.5339;9.5349;0.3340;
474009627667188;-0.6572;10.8649;-0.7530;
474009647661650;0.1963;10.7057;-2.3990;
474009667665611;-0.0359;9.8869;-1.2402;
474009687675304;-0.0587;9.6510;-0.4393;
474009707677111;-0.6177;10.7787;-2.0674;
474009727658073;0.3807;10.2987;0.1820;
474009747657919;-1.0534;8.7939;1.5431;
474009767940842;0.7003;10.1873;-0.4022;
474009787651034;-0.1197;11.0887;-1.6915;
474009807651380;-0.1425;9.9850;-0.3280;
474009827651342;-0.4932;9.2273;-0.0060;
474009847651688;0.6859;10.0736;-0.4908;
474009867636573;0.0563;10.8769;-1.5095;
474009887669842;-0.8487;9.9431;-0.7697;
474009907666380;-0.2705;9.2572;-0.4262;
474009927656880;0.5567;9.7312;-0.6117;
474009947658149;-0.1149;10.3585;-1.7980;
474009967671265;-0.6033;9.5577;-0.9266;
474009987664803;0.4154;9.2524;-0.7901;
474010007657957;0.7123;9.8450;-1.4198;
474010027663111;-0.1844;10.2101;-1.9980;
474010047665649;-0.7051;9.9431;-0.9481;
474010067667842;0.1820;9.2979;-0.7350;
474010087677534;0.0383;9.9156;-0.9912;
474010107669572;-0.4441;10.6769;-1.1947;
474010127665111;-0.0694;10.0497;-0.6033;
474010147661380;0.5950;9.5816;-0.7889;
474010167667688;0.4896;9.8258;-1.2605;
474010187667188;-0.5183;10.0389;-1.0271;
474010207684803;0.3352;9.6103;-0.6464;
474010227674880;0.3567;9.5337;-0.6524;
474010247684111;-0.4190;9.9551;-0.2634;
474010267762572;-0.5124;9.9120;-0.9673;
474010287681342;0.6369;9.6965;-0.4992;
474010307704303;0.1712;9.8246;0.1401;
474010327726418;0.1018;10.0317;-1.2426;
474010347673918;0.2825;10.2424;-0.8583;
474010367720226;0.4896;9.2237;0.6285;
474010387934841;0.8763;9.0860;1.4365;
474010407718457;0.5435;9.9551;1.3767;
474010427675457;0.5638;9.8940;0.6608;
474010447758880;1.1001;9.5062;0.5794;
474010467685111;0.9050;9.3003;2.2326;
474010487766341;0.2394;10.2352;1.5275;
474010507676726;-0.2682;11.0014;1.0870;
474010527679149;0.2083;10.2065;1.1372;
474010547746380;0.4142;9.5732;1.9932;
474010567747764;0.5758;9.6810;1.5586;
474010587683303;0.9242;9.9671;1.1229;
474010607759264;1.0211;9.7205;0.7111;
474010627683187;-0.1580;9.7312;1.3862;
474010647753264;-0.3280;10.4040;0.9541;
474010667673457;0.8128;10.5249;0.5878;
474010687766457;0.4106;9.0010;0.5004;
474010707683495;0.0587;9.3613;1.2438;
474010727671803;0.0670;10.2795;0.6919;
474010747649995;0.9134;10.3657;1.3779;
474010767889495;0.2562;9.6666;1.2366;
474010787653764;-0.2155;9.2009;1.2019;
474010807656918;0.1113;9.5397;0.9385;
474010827642995;0.4106;9.7408;0.9026;
474010847640995;-0.2550;9.4930;1.2402;
474010867680457;-0.4908;9.4751;1.6316;
474010887684995;-0.2107;10.0952;0.4872;
474010907689149;0.6141;9.3913;1.2294;
474010927687533;0.5315;8.9687;1.8699;
474010947678149;-0.5076;10.1682;0.4046;
474010967671380;-0.1856;9.7887;0.3328;
474010987676187;0.3340;9.6666;0.8691;
474011007681418;0.0120;9.7073;1.8232;
474011027680226;-0.4465;10.0126;0.5650;
474011047683226;-0.1305;9.7959;0.1927;
474011067676956;0.4058;9.3518;-0.0802;
474011087680341;0.7626;9.7540;0.2131;
474011107681341;-0.2478;9.7444;0.4142;
474011127689379;-0.6800;9.5397;0.1053;
474011147672033;0.6812;9.5565;0.1987;
474011167675879;0.5148;9.6450;-0.0407;
474011187676572;0.0563;9.4822;1.1827;
474011207682879;0.3400;9.5804;0.7973;
474011227682110;0.1233;10.3094;0.7051;
474011247682956;-0.3436;10.7057;0.3208;
474011267684495;-0.9026;10.1646;0.5830;
474011287680187;0.2059;9.2692;0.2586;
474011307754033;0.4585;9.2811;0.7290;
474011327755572;-0.2897;9.8282;0.8176;
474011347756033;-0.1293;10.7248;-0.2502;
474011367753341;0.4573;9.8785;-0.3615;
474011387655841;0.2670;8.8585;0.6871;
474011407745072;0.0910;9.2919;0.5363;
474011427731648;-0.5830;10.4806;-0.2526;
474011447733802;0.1018;10.0640;0.6009;
474011467734379;-0.1281;9.7528;1.3443;
474011487729302;-1.0403;10.1490;0.5614;
474011507736687;-0.1891;10.0090;0.6189;
474011527654764;0.8894;10.0042;1.1744;
474011547654071;0.1772;10.1418;0.5686;
474011567668264;-1.1444;10.4112;-0.0491;
474011587728994;-0.4190;9.5457;0.5555;
474011607748264;0.5662;9.3075;0.2813;
474011627657841;-0.2885;9.9204;-0.8128;
474011647734994;-0.6285;9.9778;-1.4557;
474011667651417;-0.0814;8.9878;-0.4322;
474011687730610;-0.0599;10.2161;0.5112;
474011707761225;-0.9936;10.8876;-0.6321;
474011727672033;-0.4549;9.5840;0.2813;
474011749057610;0.3112;8.8418;0.7494;
474011767676956;-0.2849;9.9168;-0.0204;
474011787724917;-0.8260;10.4818;-1.5095;
474011807646533;-0.4669;9.2668;-0.4238;
474011827659187;0.4094;8.9567;-0.0982;
474011847642110;0.4345;10.3082;-1.2318;
474011867667879;-1.0451;10.2687;-1.7681;
474011887738456;-1.3096;9.2775;0.3328;
474011907684417;0.6907;9.5600;0.9325;
474011927693148;-1.0822;10.3525;-1.1372;
474011947676494;-1.1265;9.2548;-0.2682;
474011967684725;0.4968;9.2739;0.3388;
474011987666225;0.7901;10.2723;-2.4924;
474012007676610;-0.9517;9.9168;-1.8878;
474012027684225;-0.6644;9.0106;1.2270;
474012047683225;0.1221;10.0245;1.2127;
474012067684994;-1.2234;10.4770;-3.0574;
474012087716071;-0.0084;9.2524;-0.6632;
474012107692648;0.0742;9.0070;1.7382;
474012127693109;-0.1125;10.5070;-0.9697;
474012147679840;-1.0151;10.8984;-2.1201;
474012167675609;0.7817;8.8238;-0.2179;
474012187676109;-0.2801;9.9910;0.0946;
474012207744379;-0.5519;11.0241;-0.6512;
474012227680609;0.0994;9.6594;0.6620;
474012247676456;-0.9002;8.8873;-0.5315;
474012267673648;-0.1748;9.4774;0.5878;
474012287672148;0.2753;10.9439;-1.0259;
474012307651379;-0.1484;10.9475;-1.3671;
474012327649955;-0.0503;9.4846;1.2222;
474012347680571;-1.3228;9.6522;2.7509;
474012367681032;-0.9086;11.1797;-1.3048;
474012387665802;1.0942;10.2280;-0.2789;
474012407663994;0.3795;8.9495;0.5938;
474012427744994;-0.5974;10.1718;-2.0411;
474012447677109;-0.0192;10.0054;0.1065;
474012467759609;0.8068;9.0345;-1.3731;
474012487689648;-0.1173;9.2548;-3.2836;
474012507738801;-1.8196;5.7640;-1.1803;
474012527680648;-0.6596;7.8123;2.7521;
474012547677648;0.5459;12.7527;-2.8982;
474012567754494;0.3089;12.5085;-2.2589;
474012587673994;-2.2051;6.8546;0.2777;
474012607739494;1.0534;6.4955;3.7888;
474012627685455;1.9106;11.8010;-1.7298;
474012647753532;-1.4281;13.0065;-2.8036;
474012667690609;-2.3535;9.3805;3.2070;
474012687753032;0.8727;8.1654;0.4393;
474012707672724;0.4202;10.3860;-2.0865;
474012727783071;0.2035;10.1478;0.1496;
474012747722417;-1.1576;12.3541;-2.3762;
474012767665647;0.8116;9.4056;-0.8643;
474012787686032;-0.6297;8.2157;1.2605;
474012807669647;-0.7901;11.1869;-2.8922;
474012827660378;-0.2550;11.9842;-2.4134;
474012847647878;0.3819;8.9567;1.7286;
474012867637224;-0.2717;8.7233;1.9609;
474012887699032;-0.9481;11.5245;-3.2262;
474012907664801;-0.1221;10.9415;-1.4305;
474012927689609;0.4525;8.4479;2.1656;
474012947660570;-1.3623;10.6111;-2.9999;
474012967656763;-1.5071;10.6003;-1.2414;
474012987663147;0.6285;9.2416;1.8016;
474013007659993;0.4681;9.8713;0.5160;
474013027667186;-1.0666;10.5764;-1.8579;
474013047667532;-1.1971;9.4451;-0.0527;
474013067659109;-0.4082;9.0776;1.1313;
474013087665186;-0.0299;10.3214;-0.8464;
474013107663724;-1.3635;10.0592;-1.5706;
474013127684763;-1.4305;8.8190;-0.2143;
474013147659416;-0.4178;9.1231;-0.8847;
474013167651032;-0.1784;9.7300;-0.3376;
474013187656993;-1.5371;9.8869;0.1281;
474013207660032;-0.9625;9.7588;-0.0383;
474013227678070;-0.5004;9.7360;0.5866;
474013247685263;-0.8739;9.8055;-0.5267;
474013267667070;-1.3420;9.7695;-0.4477;
474013287679762;-0.7781;9.3673;0.6991;
474013307682416;-0.1820;9.7731;0.2933;
474013327692262;-1.1636;10.2735;-1.3455;
474013347651224;-1.2390;10.0257;0.1556;
474013367668455;-1.2007;9.2632;1.6077;
474013387664339;0.1879;10.1562;-0.1305;
474013407687801;-0.8260;10.1861;-1.8938;
474013427745224;-1.2139;9.2045;1.2007;
474013447685185;-0.9170;10.0963;-0.4812;
474013467733416;-0.3100;10.5512;-0.7242;
474013487667262;-0.4633;9.5648;0.0766;
474013507658262;-1.3108;9.0441;-0.0347;
474013527667224;-0.6668;9.8677;-0.6452;
474013547679762;0.0060;10.1263;0.3615;
474013567662378;-0.8547;9.6355;-0.2753;
474013587661724;-1.5407;9.3589;-0.9182;
474013607656916;-1.0882;9.3374;-0.5662;
474013627731301;0.1209;10.1730;0.2981;
474013647667147;-0.7159;9.6726;-0.5363;
474013667668878;-1.1193;9.0860;-0.3304;
474013687668570;-0.5124;9.7300;-1.5227;
474013707662570;-0.7183;10.0126;-0.7542;
474013727665416;-0.9278;9.1818;0.6740;
474013747699108;-1.1708;9.4918;0.1460;
474013767742224;-0.6261;10.1502;-0.7973;
474013787730185;-0.5124;9.5445;0.4082;
474013807655531;-0.9421;9.1782;-0.2885;
474013827660339;-1.0678;10.0736;-1.6137;
474013847652993;-0.1520;10.4040;-0.3412;
474013867677454;-0.5890;9.6893;0.4908;
474013887675839;-0.6548;9.6414;-0.5483;
474013907728031;-0.8428;9.7707;-0.2849;
474013927675185;-0.4381;10.1730;0.2298;
474013947693493;-0.4226;9.9994;0.3567;
474013967661993;-0.8068;9.6462;-0.8811;
474013987653685;-0.9349;9.9455;-0.6081;
474014007655070;0.0910;9.7648;-0.4022;
474014027664954;0.0503;9.4547;-0.6608;
474014047670531;-1.3623;10.1933;-1.2653;
474014067670570;-0.8128;10.1921;-1.6975;
474014087732416;0.0407;9.0022;-0.2873;
474014107721570;0.1484;9.3362;0.5279;
474014127718377;-0.8320;9.8342;-0.3256;
474014147643108;-0.2837;9.5265;0.2622;
474014167662723;0.1353;9.2201;1.3527;
474014187661031;-0.4334;10.1083;0.6333;
474014207656262;0.1975;9.7121;0.6572;
474014227668531;0.2502;8.8765;1.5000;
474014247677185;-0.8583;9.0106;2.1117;
474014267662339;-0.6536;10.7823;1.2558;
474014287668146;0.3160;10.7428;0.4633;
474014307665185;0.2095;9.2249;1.6987;
474014327665762;-0.6369;8.6383;2.3774;
474014347680377;-0.1293;9.8773;0.6512;
474014367663762;0.3460;10.2604;0.7302;
474014387683339;0.0096;9.6187;2.3379;
474014407730646;-1.0104;9.8605;0.6416;
474014427685339;0.3089;9.9479;0.5986;
474014447750262;0.4513;9.6355;1.7633;
474014467669877;-0.3771;9.0740;1.5802;
474014487670915;-0.6728;9.4212;1.2629;
474014507658762;-0.3723;10.3477;0.2215;
474014527766069;0.2370;9.9563;0.1508;
474014547663339;0.4322;9.1746;2.1129;
474014567643031;-0.9888;9.2332;2.1153;
474014587672185;-0.5100;9.9407;0.2286;
474014607642415;0.7111;9.4643;0.7901;
474014627665069;-0.0611;9.3996;1.1241;
474014647651146;-1.4425;9.7396;0.4417;
474014667660261;0.6345;10.0090;1.0918;
474014687662954;1.0331;9.6067;0.9589;
474014707676954;-1.2426;9.4128;1.9273;
474014727712915;-0.4764;9.5612;1.9788;
474014749586185;1.0163;10.1347;0.4166;
474014767660877;0.7159;9.6259;0.5339;
474014787710915;-1.0570;9.1363;2.5438;
474014807715108;-0.5195;9.7636;2.2901;
474014827664146;1.4545;10.2077;1.6700;
474014847681761;0.4717;9.2608;3.0897;
474014867727569;-0.7242;9.6893;1.2342;
474014887744107;-0.3938;10.4519;0.5471;
474014907739069;0.9050;10.4040;2.0004;
474014927739607;-0.2382;9.7073;1.2725;
474014947666569;-0.6608;9.3733;1.9237;
474014967693454;0.0215;10.3633;0.4681;
474014987660607;0.3472;9.2476;1.3575;
474015007661569;-0.0850;8.4767;2.9712;
474015027660184;-0.5950;10.0796;1.3635;
474015047663992;0.0287;10.9870;-1.2594;
474015067666146;0.6381;9.1542;1.0714;
474015087682569;-0.2753;8.4575;3.4393;
474015107661838;-0.7566;10.5872;0.4657;
474015127671915;-0.3627;11.0816;0.3651;
474015147660377;0.1879;9.0704;2.8084;
474015167667569;-0.2442;9.4212;0.6967;
474015187663530;0.0012;10.0461;0.5351;
474015207663569;0.0814;9.8593;1.4892;
474015227660530;-0.3232;9.5433;1.1899;
474015247672761;-0.5327;9.9862;0.3244;
474015267678223;-0.0048;9.4978;1.0882;
474015287671992;0.7350;9.0477;1.7394;
474015307745261;-0.1867;9.4391;0.7386;
474015327677030;-0.4298;10.4303;0.6369;
474015347673607;-0.1185;9.8067;1.5502;
474015367656069;0.1688;9.5170;1.7801;
474015387675799;-0.4334;10.0509;0.8823;
474015407677107;0.2179;9.1470;2.0853;
474015427675184;0.4022;9.5660;2.2230;
474015447679799;-0.3591;10.4686;0.3831;
474015467674184;-0.4872;10.0437;1.4234;
474015487667607;0.0239;9.0812;2.4014;
474015507670299;0.4046;9.9323;0.6416;
474015527666992;-0.0084;10.1813;1.0451;
474015547662184;-0.1221;9.3589;2.0135;
474015567770145;0.1939;9.5936;1.0511;
474015587728645;0.3807;10.2304;0.5938;
474015607663530;-0.1089;9.6702;0.0180;
474015627665722;-0.2358;9.6007;0.6189;
474015647659645;0.1496;10.0856;0.1161;
474015667667222;0.1365;9.6043;2.3056;
474015687671722;-0.3388;9.7420;0.9325;
474015707663338;0.2358;9.9623;0.8320;
474015727656376;0.3304;9.0656;1.5933;
474015747671222;0.3017;9.1482;1.5048;
474015767682684;-0.5124;9.8090;0.7745;
474015787649876;0.2322;10.2915;0.6907;
474015807648415;0.3879;10.1215;-0.2346;
474015827656915;-0.4357;9.2524;1.0798;
474015847678607;-0.0946;8.9352;1.0546;
474015867667838;0.7841;9.5828;0.1269;
474015887745145;0.8511;9.9216;0.7051;
474015907744107;-0.6572;9.8294;1.5000;
474015927752953;0.0814;10.2041;1.4521;
474015947754991;0.9050;10.0808;0.6069;
474015967678914;0.2741;9.6702;1.1049;
474015987707568;-0.5758;9.3302;1.8986;
474016007676684;0.1341;9.7588;1.1241;
474016027673953;0.4860;10.1299;0.4980;
474016047676376;0.1652;10.0437;1.2163;
474016067677414;0.0682;9.8366;0.9996;
474016087682414;0.1365;9.5265;0.9026;
474016107683337;0.5578;9.6690;0.6680;
474016127690607;0.3735;9.6187;1.7573;
474016147681607;-0.2334;10.5393;0.4525;
474016167684145;0.4633;10.1119;0.6752;
474016187701914;0.6404;9.3506;1.1313;
474016207681260;-0.0551;9.4224;1.0271;
474016227676991;-0.0431;10.0281;0.9002;
474016247676760;0.3831;9.9132;1.3539;
474016267671876;-0.2131;9.6247;0.5830;
474016287680914;-0.5351;9.7001;0.1915;
474016307674222;0.0778;9.5553;0.9014;
474016327672260;0.2610;9.5996;0.6009;
474016347674645;0.0012;9.5397;1.2031;
474016367676337;-0.7099;9.6295;2.0315;
474016387664568;-0.2478;9.8067;1.1001;
474016407682029;0.3663;9.7348;1.4724;
474016427789953;-0.0802;9.4248;1.2498;
474016447855222;0.0467;9.2715;0.4741;
474016467673722;0.2933;9.2799;0.7865;
474016487656952;0.2430;9.9695;0.6393;
474016507670299;-0.0778;10.3058;0.2298;
474016527665683;0.2286;9.7683;0.2693;
474016547679260;0.3867;9.3075;1.1372;
474016567703645;0.4681;9.4451;0.8835;
474016587665260;0.5626;9.9192;0.2538;
474016607649183;-0.0718;10.2113;1.0259;
474016627639722;-0.4884;10.0975;1.8352;
474016647679260;0.1448;9.9623;0.5052;
474016667682375;0.4357;9.5780;0.1006;
474016687669068;-0.0431;9.5505;0.7649;
474016707654491;-0.1329;10.0796;1.5419;
474016727672491;-0.2837;10.5309;0.3831;
474016747657760;0.0503;9.9778;1.4784;
474016768085183;0.1269;9.3805;1.5538;
474016787651645;0.0862;9.6558;0.5279;
474016807652029;0.1065;9.8354;1.2989;
474016827639798;0.1365;10.0485;1.7549;
474016847652683;-0.2358;10.1873;1.8806;
474016867669029;-0.5854;10.2316;1.4317;
474016887675952;-0.1221;9.7229;1.5431;
474016907665452;0.1113;9.2296;0.5040;
474016927660375;-0.0563;9.6426;0.6404;
474016947680952;-0.3615;9.9491;-0.0347;
474016967670683;0.0192;9.8629;0.2514;
474016987659644;0.2849;9.4559;0.6416;
474017007674568;-0.3603;9.5122;-0.4226;
474017027661298;-0.4501;9.4379;0.0646;
474017047655029;0.2849;9.4320;0.5878;
474017067672991;-0.0036;9.9084;-0.2322;
474017087672644;-0.9685;10.1071;0.5207;
474017107678029;-0.6333;9.5505;0.9828;
474017127711183;0.6656;9.4834;-0.0239;
474017147663952;-0.5100;9.4595;0.9290;
474017167674683;-0.8583;10.0054;1.5407;
474017187670106;0.0156;10.3058;0.8535;
474017207659875;0.0970;10.1275;1.4796;
474017227712990;-0.4525;9.5289;0.8859;
474017247682490;-0.6273;9.4439;0.0347;
474017267673760;0.5519;9.7384;0.5710;
474017287655913;0.4166;10.4052;0.1496;
474017307670221;-0.5794;10.0712;0.8547;
474017327642221;-0.7470;9.5193;0.8847;
474017347668183;0.3807;9.6953;0.0886;
474017367666952;0.4764;9.8809;0.4405;
474017387678798;-0.3651;9.6319;1.9118;
474017407655183;0.1221;10.1107;0.0730;
474017427676067;0.5124;10.0437;0.2622;
474017447676798;-0.3879;9.4547;0.4741;
474017467676529;-0.5926;9.2907;-0.1784;
474017487674913;0.4070;9.2009;-0.0826;
474017507678183;0.3376;9.5517;0.6297;
474017527682875;-0.5830;10.2951;0.0395;
474017547679798;-0.4693;10.1131;0.2406;
474017567674298;0.7949;8.9878;0.8607;
474017587684759;-0.3747;8.9316;0.4034;
474017607678221;-0.3771;9.7803;-0.5602;
474017627677375;0.1365;10.3034;-0.7027;
474017647675375;-0.1113;9.2991;2.3200;
474017667673836;-0.6704;10.2340;0.8176;
474017687674913;0.2789;10.4471;-0.4896;
474017707679298;0.2274;9.2763;2.5187;
474017727729490;-0.8009;9.7085;2.3547;
474017747767952;-0.4525;10.8002;-0.6788;
474017768383029;0.2215;10.3489;0.1018;
474017787660452;-0.0862;8.8166;1.9561;
474017807656182;-0.8021;9.4774;0.4477;
474017827659721;0.1125;10.3633;-0.4441;
474017847651375;0.4369;10.1107;0.7781;
474017867663105;-0.6189;9.3601;1.4365;
474017887661221;-1.0977;9.8210;0.6105;
474017907662682;0.8021;9.6115;-0.2789;
474017927662336;-0.1377;8.8861;0.9768;
474017947669798;-0.9912;9.4296;0.7793;
474017967657798;-0.6608;10.3992;-0.5662;
474017987669067;0.8260;10.0341;0.2490;
474018007676336;-0.0886;8.7867;0.2478;
474018027663913;-1.1145;9.0130;0.3723;
474018047663990;-0.2430;9.6510;0.1365;
474018067663605;0.7709;9.7408;-0.2274;
474018087675067;-0.4908;9.2835;0.3974;
474018107667605;-0.6009;9.4583;0.7781;
474018127664336;-0.1101;9.9204;0.1041;
474018147659682;0.8799;10.1694;1.5658;
474018167661644;0.2610;10.1801;1.9178;
474018187669836;-0.2167;10.3453;0.4896;
474018207685913;-0.2071;10.1370;0.8823;
474018227662682;-0.6416;9.0465;2.1272;
474018247661990;0.0718;9.9144;1.1708;
474018267661682;0.6656;11.0804;0.3974;
474018287665951;-0.1448;10.3908;0.3891;
474018307680567;0.1724;9.7564;2.2051;
474018327661067;0.6393;10.6614;-0.1987;
474018347664682;1.1660;10.8469;-0.8475;
474018367661759;-1.7561;7.9703;1.8076;
474018387662567;-1.1384;8.1068;1.4748;
